date,open,high,low,close,adj_close,volume,turnover
,6861.T,6861.T,6861.T,6861.T,6861.T,6861.T,
2015-01-05,13317.5,13427.5,13240.0,13327.5,12746.26953125,364000,4851210000.0
2015-01-06,13000.0,13095.0,12862.5,12862.5,12301.5478515625,580800,7470540000.0
2015-01-07,12750.0,12935.0,12750.0,12907.5,12344.5869140625,430800,5560551000.0
2015-01-08,12937.5,13072.5,12912.5,13030.0,12461.7412109375,610800,7958724000.0
2015-01-09,13075.0,13150.0,12985.0,13117.5,12545.4287109375,393600,5163048000.0
2015-01-13,13072.5,13380.0,12955.0,13362.5,12779.7431640625,791600,10577755000.0
2015-01-14,13320.0,13425.0,13002.5,13005.0,12437.8330078125,554800,7215174000.0
2015-01-15,13000.0,13335.0,12970.0,13282.5,12703.2314453125,712000,9457140000.0
2015-01-16,12962.5,13060.0,12837.5,13000.0,12433.0556640625,890400,11575200000.0
2015-01-19,13197.5,13327.5,13102.5,13275.0,12696.056640625,516800,6860520000.0
2015-01-20,13355.0,13457.5,13330.0,13457.5,12870.6005859375,388400,5226893000.0
2015-01-21,13387.5,13640.0,13305.0,13617.5,13023.6201171875,690400,9401522000.0
2015-01-22,13650.0,13650.0,13320.0,13387.5,12803.6552734375,400400,5360355000.0
2015-01-23,13620.0,13672.5,13550.0,13650.0,13054.705078125,417600,5700240000.0
2015-01-26,13500.0,13810.0,13475.0,13810.0,13207.7265625,483600,6678516000.0
2015-01-27,13852.5,14022.5,13835.0,14020.0,13408.568359375,499600,7004392000.0
2015-01-28,13915.0,14082.5,13895.0,14050.0,13437.2587890625,468000,6575400000.0
2015-01-29,13900.0,13952.5,13805.0,13945.0,13336.83984375,464800,6481636000.0
2015-01-30,14000.0,14067.5,13852.5,13872.5,13267.501953125,638400,8856204000.0
2015-02-02,13752.5,14025.0,13625.0,13995.0,13384.6591796875,584800,8184276000.0
2015-02-03,14495.0,14520.0,14302.5,14357.5,13731.34765625,1064800,15287866000.0
2015-02-04,14525.0,14597.5,14212.5,14287.5,13664.40234375,766400,10949940000.0
2015-02-05,14287.5,14515.0,14257.5,14475.0,13843.724609375,744400,10775190000.0
2015-02-06,14525.0,14542.5,14232.5,14315.0,13690.7021484375,678000,9705570000.0
2015-02-09,14437.5,14437.5,14102.5,14300.0,13676.3564453125,640000,9152000000.0
2015-02-10,14272.5,14315.0,14035.0,14117.5,13501.81640625,545200,7696861000.0
2015-02-12,14445.0,14515.0,14375.0,14422.5,13793.5166015625,776800,11203398000.0
2015-02-13,14470.0,14545.0,14377.5,14452.5,13822.2080078125,646800,9347877000.0
2015-02-16,14575.0,15040.0,14560.0,14967.5,14314.7470703125,713200,10674821000.0
2015-02-17,14925.0,15085.0,14892.5,15007.5,14353.0029296875,486800,7305651000.0
2015-02-18,15075.0,15512.5,15072.5,15497.5,14821.6337890625,754400,11691314000.0
2015-02-19,15405.0,15602.5,15200.0,15232.5,14568.1904296875,796400,12131163000.0
2015-02-20,15200.0,15317.5,15012.5,15075.0,14417.5595703125,915200,13796640000.0
2015-02-23,15250.0,15275.0,14930.0,15005.0,14350.6103515625,663200,9951316000.0
2015-02-24,14950.0,15117.5,14757.5,15105.0,14446.2490234375,688400,10398282000.0
2015-02-25,15075.0,15135.0,14942.5,15012.5,14357.7841796875,367600,5518595000.0
2015-02-26,14825.0,15072.5,14825.0,14965.0,14312.357421875,521200,7799758000.0
2015-02-27,15060.0,15330.0,15035.0,15275.0,14608.8359375,639600,9769890000.0
2015-03-02,15375.0,15417.5,15185.0,15252.5,14587.31640625,539600,8230249000.0
2015-03-03,15100.0,15120.0,14810.0,14917.5,14266.9296875,1030000,15365025000.0
2015-03-04,15065.0,15150.0,14877.5,15137.5,14477.33203125,984000,14895300000.0
2015-03-05,15015.0,15132.5,14915.0,15130.0,14470.1611328125,448800,6790344000.0
2015-03-06,15172.5,15250.0,15067.5,15137.5,14477.33203125,656000,9930200000.0
2015-03-09,15102.5,15137.5,14935.0,15100.0,14441.4677734375,394400,5955440000.0
2015-03-10,15172.5,15235.0,15005.0,15092.5,14434.296875,576000,8693280000.0
2015-03-11,15147.5,15352.5,15092.5,15275.0,14608.8359375,570400,8712860000.0
2015-03-12,15287.5,15622.5,15245.0,15560.0,14881.408203125,692800,10779968000.0
2015-03-13,16027.5,16802.5,15930.0,16450.0,15732.5927734375,1695200,27886040000.0
2015-03-16,16275.0,16590.0,16210.0,16280.0,15570.005859375,671600,10933648000.0
2015-03-17,16780.0,17062.5,16592.5,16745.0,16014.7275390625,1041200,17434894000.0
2015-03-18,16970.0,17370.0,16950.0,17225.0,16498.423828125,1146000,19739850000.0
2015-03-19,17200.0,17235.0,16715.0,17002.5,16285.314453125,790800,13445577000.0
2015-03-20,16887.5,17010.0,16717.5,17000.0,16282.921875,519200,8826400000.0
2015-03-23,17195.0,17205.0,16890.0,17000.0,16282.921875,564400,9594800000.0
2015-03-24,16877.5,17047.5,16667.5,16732.5,16026.6982421875,683600,11438337000.0
2015-03-25,16600.0,16915.0,16600.0,16915.0,16201.5048828125,535200,9052908000.0
2015-03-26,16760.0,16760.0,16227.5,16285.0,15598.0751953125,1079600,17581286000.0
2015-03-27,16285.0,16650.0,16165.0,16400.0,15708.2236328125,744400,12208160000.0
2015-03-30,16305.0,16572.5,16087.5,16517.5,15820.76953125,564400,9322477000.0
2015-03-31,16882.5,16967.5,16397.5,16400.0,15708.2236328125,604000,9905600000.0
2015-04-01,16400.0,16400.0,15832.5,16077.5,15399.330078125,892000,14341130000.0
2015-04-02,16072.5,16445.0,16050.0,16347.5,15657.9404296875,954000,15595515000.0
2015-04-03,16382.5,16467.5,16200.0,16392.5,15701.0419921875,713200,11691131000.0
2015-04-06,16300.0,16620.0,16275.0,16405.0,15713.0166015625,615600,10098918000.0
2015-04-07,16602.5,16642.5,16290.0,16482.5,15787.2470703125,783600,12915687000.0
2015-04-08,16600.0,16600.0,16375.0,16475.0,15780.0625,645600,10636260000.0
2015-04-09,16575.0,16657.5,16472.5,16515.0,15818.3740234375,612400,10113786000.0
2015-04-10,16517.5,16550.0,16327.5,16327.5,15638.7841796875,627200,10240608000.0
2015-04-13,16342.5,16512.5,16145.0,16472.5,15777.6669921875,555600,9152121000.0
2015-04-14,16357.5,16430.0,16332.5,16395.0,15703.4375,290800,4767666000.0
2015-04-15,16287.5,16495.0,16265.0,16395.0,15703.4375,404000,6623580000.0
2015-04-16,16275.0,16370.0,15680.0,15980.0,15305.9404296875,962000,15372760000.0
2015-04-17,15837.5,15837.5,15500.0,15525.0,14870.1328125,1062400,16493760000.0
2015-04-20,15350.0,15837.5,15350.0,15675.0,15013.810546875,835600,13098030000.0
2015-04-21,15725.0,15887.5,15555.0,15825.0,15157.4794921875,822000,13008150000.0
2015-04-22,15850.0,16110.0,15797.5,16080.0,15401.72265625,556800,8953344000.0
2015-04-23,16242.5,16350.0,15937.5,16015.0,15339.4658203125,425600,6815984000.0
2015-04-24,16017.5,16072.5,15925.0,15982.5,15308.3369140625,386400,6175638000.0
2015-04-27,15937.5,16182.5,15935.0,16107.5,15428.0634765625,340400,5482993000.0
2015-04-28,16472.5,16705.0,16425.0,16705.0,16000.3603515625,1048000,17506840000.0
2015-04-30,16525.0,16527.5,16045.0,16070.0,15392.1474609375,733600,11788952000.0
2015-05-01,15945.0,16137.5,15812.5,15932.5,15260.4453125,613600,9776182000.0
2015-05-07,15692.5,16020.0,15627.5,15775.0,15109.5888671875,901200,14216430000.0
2015-05-08,15332.5,15852.5,15215.0,15735.0,15071.2763671875,1017200,16005642000.0
2015-05-11,16000.0,16020.0,15862.5,15900.0,15229.314453125,457200,7269480000.0
2015-05-12,16012.5,16190.0,15932.5,16187.5,15504.6884765625,592000,9583000000.0
2015-05-13,16045.0,16225.0,15932.5,16157.5,15475.95703125,480400,7762063000.0
2015-05-14,16245.0,16432.5,15980.0,15980.0,15305.9404296875,576400,9210872000.0
2015-05-15,16175.0,16375.0,16087.5,16317.5,15629.2060546875,437200,7134011000.0
2015-05-18,16342.5,16367.5,16120.0,16195.0,15511.873046875,689600,11168072000.0
2015-05-19,16287.5,16287.5,16115.0,16200.0,15516.6611328125,496800,8048160000.0
2015-05-20,16300.0,16550.0,16222.5,16472.5,15777.6669921875,748800,12334608000.0
2015-05-21,16475.0,16605.0,16345.0,16355.0,15665.123046875,804400,13155962000.0
2015-05-22,16452.5,16465.0,16200.0,16342.5,15653.1513671875,569600,9308688000.0
2015-05-25,16395.0,16395.0,16255.0,16337.5,15648.3642578125,487600,7966165000.0
2015-05-26,16275.0,16385.0,16242.5,16322.5,15633.9931640625,367600,6000151000.0
2015-05-27,16297.5,16650.0,16212.5,16627.5,15926.125,836000,13900590000.0
