date,open,high,low,close,adj_close,volume,turnover
,6367.T,6367.T,6367.T,6367.T,6367.T,6367.T,
2015-01-05,7774.0,7876.0,7706.0,7816.0,6819.78955078125,916500,7163364000.0
2015-01-06,7635.0,7675.0,7530.0,7532.0,6571.9873046875,1446800,10897297600.0
2015-01-07,7452.0,7610.0,7441.0,7574.0,6608.634765625,1372900,10398344600.0
2015-01-08,7684.0,7870.0,7672.0,7809.0,6813.68115234375,1262700,9860424300.0
2015-01-09,7856.0,7885.0,7703.0,7734.0,6748.2412109375,1258200,9730918800.0
2015-01-13,7674.0,7843.0,7634.0,7839.0,6839.857421875,1185400,9292350600.0
2015-01-14,7779.0,7900.0,7674.0,7690.0,6709.8486328125,1175400,9038826000.0
2015-01-15,7703.0,7816.0,7672.0,7794.0,6800.59375,881700,6871969800.0
2015-01-16,7691.0,7770.0,7604.0,7721.0,6736.89892578125,1582000,12214622000.0
2015-01-19,7798.0,7815.0,7702.0,7793.0,6799.72216796875,1058100,8245773300.0
2015-01-20,7856.0,8176.0,7844.0,8126.0,7090.2763671875,2167500,17613105000.0
2015-01-21,7985.0,8036.0,7928.0,7985.0,6967.24853515625,1593300,12722500500.0
2015-01-22,8020.0,8020.0,7896.0,7960.0,6945.43603515625,1106600,8808536000.0
2015-01-23,8078.0,8185.0,8067.0,8177.0,7134.7763671875,1149100,9396190700.0
2015-01-26,8160.0,8327.0,8139.0,8314.0,7254.31494140625,1574600,13091224400.0
2015-01-27,8339.0,8439.0,8339.0,8439.0,7363.38232421875,1204600,10165619400.0
2015-01-28,8253.0,8327.0,8225.0,8267.0,7213.306640625,2002600,16555494200.0
2015-01-29,8200.0,8228.0,8094.0,8108.0,7074.5712890625,1647700,13359551600.0
2015-01-30,8228.0,8310.0,8205.0,8275.0,7220.2861328125,1703800,14098945000.0
2015-02-02,8212.0,8271.0,8182.0,8216.0,7168.80712890625,915300,7520104800.0
2015-02-03,8292.0,8348.0,8103.0,8126.0,7090.2763671875,1040400,8454290400.0
2015-02-04,8146.0,8228.0,8089.0,8171.0,7129.54296875,1356200,11081510200.0
2015-02-05,8077.0,8097.0,7895.0,8003.0,6982.95458984375,1830700,14651092100.0
2015-02-06,8120.0,8120.0,7947.0,8018.0,6996.0439453125,1363200,10930137600.0
2015-02-09,8105.0,8237.0,8098.0,8126.0,7090.2763671875,1373900,11164311400.0
2015-02-10,7772.0,7811.0,7657.0,7676.0,6697.6337890625,4379600,33617809600.0
2015-02-12,7754.0,7767.0,7571.0,7702.0,6720.31982421875,3358900,25870247800.0
2015-02-13,7591.0,7699.0,7583.0,7698.0,6716.830078125,2018800,15540722400.0
2015-02-16,7722.0,7726.0,7641.0,7653.0,6677.56396484375,1395100,10676700300.0
2015-02-17,7600.0,7638.0,7508.0,7629.0,6656.623046875,1846100,14083896900.0
2015-02-18,7693.0,7695.0,7605.0,7695.0,6714.212890625,1670000,12850650000.0
2015-02-19,7697.0,7713.0,7671.0,7694.0,6713.33984375,1269300,9765994200.0
2015-02-20,7740.0,7779.0,7714.0,7761.0,6771.7998046875,1222700,9489374700.0
2015-02-23,7859.0,7877.0,7800.0,7825.0,6827.642578125,1317900,10312567500.0
2015-02-24,7843.0,7907.0,7821.0,7907.0,6899.19140625,1391900,11005753300.0
2015-02-25,7925.0,7929.0,7802.0,7821.0,6824.15185546875,1361900,10651419900.0
2015-02-26,7777.0,7787.0,7721.0,7746.0,6758.71142578125,1797800,13925758800.0
2015-02-27,7790.0,7899.0,7783.0,7797.0,6803.21044921875,1903300,14840030100.0
2015-03-02,7800.0,7845.0,7765.0,7794.0,6800.59375,984700,7674751800.0
2015-03-03,7827.0,7827.0,7706.0,7747.0,6759.583984375,1079300,8361337100.0
2015-03-04,7706.0,7710.0,7603.0,7688.0,6708.103515625,1165600,8961132800.0
2015-03-05,7681.0,7740.0,7648.0,7727.0,6742.1328125,903900,6984435300.0
2015-03-06,7750.0,7819.0,7741.0,7789.0,6796.23046875,981600,7645682400.0
2015-03-09,7639.0,7685.0,7615.0,7664.0,6687.1630859375,1869100,14324782400.0
2015-03-10,7710.0,7810.0,7637.0,7667.0,6689.78125,1461900,11208387300.0
