trading_date,daily_return,daily_return_alpha,daily_return_hedge,equity,drawdown
2016-02-22,-0.004847740127104523,-0.004847740127104523,0.0,0.9588963585453293,-0.09724458994824214
2016-02-23,-0.011722394502128428,-0.011722394502128428,0.0,0.9476557971438065,-0.10782704500379958
2016-02-24,0.01591791023235826,0.01591791023235826,0.0,0.9627404970539156,-0.09362551599443214
2016-02-25,-0.000532478060995451,-0.000532478060995451,0.0,0.9622278588608025,-0.09410814052221128
2016-02-26,-0.013053784433373333,-0.013053784433373333,0.0,0.9496671438154473,-0.10593345757578199
2016-02-29,0.0069253041815876834,0.0069253041815876834,0.0,0.9562438776576289,-0.09974177481091384
2016-03-01,0.023816265550533764,0.023816265550533764,0.0,0.9790180357789952,-0.07830098585575829
2016-03-02,0.019228148684523272,0.019228148684523272,0.0,0.9978427401357837,-0.06057842016941417
2016-03-03,0.008530175456414357,0.008530175456414357,0.0,1.0063545137870513,-0.05256498926591724
2016-03-04,0.003348127613762527,0.003348127613762527,0.0,1.0097239171238963,-0.04939285594423304
2016-03-07,-0.009471338512304224,-0.009471338512304224,0.0,1.0001604801008461,-0.05839637799779995
2016-03-08,-0.024252997355069226,-0.024252997355069226,0.0,0.9759035906223155,-0.0812330881517429
2016-03-09,0.01851371499474664,0.01851371499474664,0.0,0.993971191561447,-0.0642232993991807
2016-03-10,0.006370255480405314,0.006370255480405314,0.0,1.0003030419918562,-0.05826216274374285
2016-03-11,0.017829437984707534,0.017829437984707534,0.0,1.018137883044964,-0.041471506376529965
2016-03-14,-0.0064915911418895154,-0.0064915911418895154,0.0,1.0115285481821674,-0.047693881454984655
2016-03-15,-0.003511755372007967,-0.003511755372007967,0.0,1.0079763073691492,-0.051038147582581184
2016-03-16,-0.00030230176776895637,-0.00030230176776895637,0.0,1.0076715943495624,-0.051325020428112156
2016-03-17,-0.00727489049326377,-0.00727489049326377,0.0,1.000340893847497,-0.05822652701819686
2016-03-18,0.00833425523009023,0.00833425523009023,0.0,1.0086779901739185,-0.05037754652543813
2016-03-22,-0.003488800646293727,-0.003488800646293727,0.0,1.0051589137498973,-0.05369058995485532
2016-03-23,-0.005215075472905221,-0.005215075472905221,0.0,0.9999169341524281,-0.058625664948961265
2016-03-24,0.00370708270731722,0.00370708270731722,0.0,1.0036237089277782,-0.055135912430381295
2016-03-25,0.011819161373592837,0.011819161373592837,0.0,1.0154856995019592,-0.04396841130328355
2016-03-28,0.0017487002996904428,0.0017487002996904428,0.0,1.0172614796490098,-0.04229659857761592
2016-03-29,-0.008837343689864023,-0.008837343689864023,0.0,1.0082715903308919,-0.05076015268893741
2016-03-30,-0.01410068742507268,-0.01410068742507268,0.0,0.9940542677960551,-0.06414508706729438
2016-03-31,-0.03836968500622988,-0.03836968500622988,0.0,0.955912718661622,-0.10005354528805499
2016-04-01,0.004532857144335222,0.004532857144335222,0.0,0.9602457344577683,-0.09597421657129468
2016-04-04,-0.010296339798134378,-0.010296339798134378,0.0,0.950358718086082,-0.10528237322375134
2016-04-05,0.001167090562812732,0.001167090562812732,0.0,0.951467872777247,-0.10423815672515857
2016-04-06,-0.001974492111760928,-0.001974492111760928,0.0,0.9495892069678543,-0.10600683141872125
2016-04-07,0.004303235431307582,0.004303235431307582,0.0,0.9536755128884656,-0.10215976834033536
2016-04-08,0.0039906473479644315,0.0039906473479644315,0.0,0.9574812955447927,-0.09857680460096685
2016-04-11,0.004575525180046737,0.004575525180046737,0.0,0.9618622753219817,-0.09445232007254045
2016-04-12,0.02296051708996966,0.02296051708996966,0.0,0.9839471305327091,-0.07366047709178358
2016-04-13,0.022711549142922942,0.022711549142922942,0.0,1.0062940941418406,-0.05262187149422204
2016-04-14,-0.007110965038303611,-0.007110965038303611,0.0,0.9991383720201464,-0.059358644244080216
2016-04-15,-0.033400983097043827,-0.033400983097043827,0.0,0.9657661681446936,-0.09077699026806407
2016-04-18,0.03361643602792451,0.03361643602792451,0.0,0.9982317847540635,-0.060212153126293466
2016-04-19,-0.0073407879539539615,-0.0073407879539539615,0.0,0.9909039768932869,-0.06711093643189636
2016-04-20,0.02216826713683724,0.02216826713683724,0.0,1.0128706009600117,-0.04643040246168462
2016-04-21,0.013495997000549263,0.013495997000549263,0.0,1.0265402995525126,-0.033561030033492534
2016-04-22,-0.008620761365908636,-0.008620761365908636,0.0,1.0176907405975821,-0.0418924697682882
2016-04-25,-0.02141410154517074,-0.02141410154517074,0.0,0.9958978077368454,-0.06240948171186289
2016-04-26,-0.007950339371180866,-0.007950339371180866,0.0,0.9879800821863225,-0.06986364452345495
2016-04-27,-0.04712026383013454,-0.04712026383013454,0.0,0.941426200054785,-0.11369191499150955
2016-04-28,-0.01755076951913909,-0.01755076951913909,0.0,0.9249034457983445,-0.12924730391444317
2016-05-02,-0.0030687438126716137,-0.0030687438126716137,0.0,0.9220651540717322,-0.13191942086292274
2016-05-06,0.0027000986974348874,0.0027000986974348874,0.0,0.9245548209931913,-0.12957551762192632
2016-05-09,0.01749485755471682,0.01749485755471682,0.0,0.940729775887994,-0.11434756529058365
2016-05-10,-0.0012111853758105555,-0.0012111853758105555,0.0,0.939590377740849,-0.11542025456755467
2016-05-11,0.004630258062160521,0.004630258062160521,0.0,0.9439409236625119,-0.11132442206964221
2016-05-12,-0.018392958067622554,-0.018392958067622554,0.0,0.9265790578352745,-0.12766979471023554
2016-05-13,0.005500173535300356,0.005500173535300356,0.0,0.9316754034475436,-0.1228718272010576
2016-05-16,0.011413751792163833,0.011413751792163833,0.0,0.9423093152533579,-0.11286050394681635
2016-05-17,0.0013470886430933496,0.0013470886430933496,0.0,0.9435786894302167,-0.11166544840684367
2016-05-18,-0.003098593883666115,-0.003098593883666115,0.0,0.9406549222743906,-0.11441803641505943
2016-05-19,0.010396707902045684,0.010396707902045684,0.0,0.950434636737899,-0.10521089941634676
2016-05-20,0.00018254851803060153,0.00018254851803060153,0.0,0.9506081371723205,-0.10504755699208512
2016-05-23,-0.011042796040078047,-0.011042796040078047,0.0,0.940110765399488,-0.11493033428579114
2016-05-24,0.006557034518493087,0.006557034518493087,0.0,0.9462751041394194,-0.10912690193643193
2016-05-25,-0.010213554645550306,-0.010213554645550306,0.0,0.9366102716535677,-0.11822588300575487
2016-05-26,0.0046937765776202504,0.0046937765776202504,0.0,0.9410065110090138,-0.11408703230865547
2016-05-27,0.01035751248758124,0.01035751248758124,0.0,0.9507529976976848,-0.10491117768288227
2016-05-30,0.015072771868036239,0.015072771868036239,0.0,0.9650834807348335,-0.09141970806246724
2016-05-31,-0.012853854108832191,-0.012853854108832191,0.0,0.952678438470624,-0.10309846658119248
2016-06-01,-0.03037602617727169,-0.03037602617727169,0.0,0.923739853285118,-0.13034277103875724
2016-06-02,-0.0018308746869042827,-0.0018308746869042827,0.0,0.9220486013704536,-0.13193500444554562
2016-06-03,-0.0003334006409661998,-0.0003334006409661998,0.0,0.9217411897757547,-0.13222441787146388
2016-06-06,0.0027235574456438215,0.0027235574456438215,0.0,0.9242516048561251,-0.12986098122360978
2016-06-07,0.007954463457690032,0.007954463457690032,0.0,0.9316035304726645,-0.12293949219564271
2016-06-08,-0.004244382859821249,-0.004244382859821249,0.0,0.9276494484157775,-0.1266620727819936
2016-06-09,-0.0018557120817340423,-0.0018557120817340423,0.0,0.9259279981267383,-0.1282827365249687
2016-06-10,-0.036184004034912697,-0.036184004034912697,0.0,0.8924242157064818,-0.15982495750385228
2016-06-13,-0.002761403710419302,-0.002761403710419302,0.0,0.8899598721659618,-0.16214501998360287
2016-06-14,0.0023477350037906814,0.0023477350037906814,0.0,0.8920492621098148,-0.16017795851891814
2016-06-15,-0.012885113581735927,-0.012885113581735927,0.0,0.8805551060470261,-0.1709991609118472
2016-06-16,0.0011010991061637077,0.0011010991061637077,0.0,0.8815246844872224,-0.17008634882891827
2016-06-17,0.0069661805670540025,0.0069661805670540025,0.0,0.8876655446136757,-0.16430502047979734
2016-06-20,0.011370970106297763,0.011370970106297763,0.0,0.8977591629858684,-0.15480235784969
2016-06-21,-0.007072388272853866,-0.007072388272853866,0.0,0.8914098616097201,-0.16077992374227756
2016-06-22,0.011154521547368025,0.011154521547368025,0.0,0.9013531121185822,-0.1514188253186769
2016-06-23,-0.08150640626208766,-0.08150640626208766,0.0,0.827887059176648,-0.22058362728861236
2016-06-24,0.012621603902326878,0.012621603902326878,0.0,0.8383363217134377,-0.21074614255726098
2016-06-27,0.006325138848302826,0.006325138848302826,0.0,0.8436389153498507,-0.20575400232237706
2016-06-28,-0.0016918171404480637,-0.0016918171404480637,0.0,0.8422116325725127,-0.2070977213149804
2016-06-29,-0.0017525044361172265,-0.0017525044361172265,0.0,0.84073565295028,-0.20848728607578326
2016-06-30,0.007232435914813095,0.007232435914813095,0.0,0.8468162196815414,-0.20276272109656657
2016-07-01,0.005966352047328055,0.005966352047328055,0.0,0.851868623367549,-0.19800612282537478
2016-07-04,0.0019961061832415405,0.0019961061832415405,0.0,0.8535690435939625,-0.1964052578882246
2016-07-05,-0.015406123087164582,-0.015406123087164582,0.0,0.8404188538449605,-0.20878553739739691
2016-07-06,-0.00406263016289217,-0.00406263016289217,0.0,0.8370045428598667,-0.21199994913848286
2016-07-07,-0.004969992538620205,-0.004969992538620205,0.0,0.832844636527062,-0.21591630351169688
2016-07-08,-0.014915356332341935,-0.014915356332341935,0.0,0.820422462003781,-0.22761119123919982
2016-07-11,0.05247948532582896,0.05247948532582896,0.0,0.8634778105594889,-0.18707662408400283
2016-07-12,0.0037688510136457114,0.0037688510136457114,0.0,0.8667321297810767,-0.18401283699466542
2016-07-13,0.022776455603083733,0.022776455603083733,0.0,0.8864732156548017,-0.16542754160378803
2016-07-14,0.020957409038705698,0.020957409038705698,0.0,0.9050513974371361,-0.14793706522074057
2016-07-15,0.013908908353748186,0.013908908353748186,0.0,0.9176396743795211,-0.13608579994926995
2016-07-19,-0.015875703293486327,-0.015875703293486327,0.0,0.9030714991787404,-0.14980104546030493
2016-07-20,0.014437004205161287,0.014437004205161287,0.0,0.9161091462099452,-0.1375267195783917
2016-07-21,-0.015584651610475259,-0.015584651610475259,0.0,0.9018319043290932,-0.15096806517710615
2016-07-22,-0.007996079895070984,-0.007996079895070984,0.0,0.8946207843701538,-0.15775699236141671
2016-07-25,-0.02278644583782168,-0.02278644583782168,0.0,0.8742355563217138,-0.17694871703725734
2016-07-26,0.013842966329531463,0.013842966329531463,0.0,0.8863375696919544,-0.16555524583972647
2016-07-27,-0.002278678878685849,-0.002278678878685849,0.0,0.8843178909925117,-0.16745667747646165
2016-07-28,0.005616254400707668,0.005616254400707668,0.0,0.8892844452394228,-0.16278090237755904
2016-07-29,-0.00568271395670981,-0.00568271395670981,0.0,0.8842308961109758,-0.16753857902844205
2016-08-01,-0.01970262514065145,-0.01970262514065145,0.0,0.866809226227119,-0.1839402543498987
2016-08-02,-0.033967930444235406,-0.033967930444235406,0.0,0.8373655107222147,-0.2116601150284818
2016-08-03,0.027288142373374992,0.027288142373374992,0.0,0.8602156599973564,-0.19014778400876886
2016-08-04,-0.004925631480924811,-0.004925631480924811,0.0,0.8559785546620888,-0.19413681757875212
2016-08-05,0.03377505792244262,0.03377505792244262,0.0,0.8848892799261697,-0.1669187419149104
2016-08-08,0.0032115644019882613,0.0032115644019882613,0.0,0.8877311588372817,-0.16424324780248067
2016-08-09,-0.009290891274236804,-0.009290891274236804,0.0,0.8794833451597723,-0.17200817291885706
2016-08-10,0.009621958480709916,0.009621958480709916,0.0,0.8879456973913756,-0.16404126993631496
2016-08-12,-0.0007320387055172232,-0.0007320387055172232,0.0,0.8872956867724877,-0.1646532240829366
2016-08-15,-0.015406509571789568,-0.015406509571789568,0.0,0.8736255572812198,-0.17752300218186634
2016-08-16,0.016886061008041995,0.016886061008041995,0.0,0.8883776517396551,-0.1636346054189982
2016-08-17,-0.013747562923984151,-0.013747562923984151,0.0,0.8761646240721029,-0.17513259130844339
2016-08-18,0.011736552578060104,0.011736552578060104,0.0,0.8864477762495615,-0.1654514915964066
2016-08-19,0.005871826140803178,0.005871826140803178,0.0,0.8916528434746006,-0.16055116784899404
2016-08-22,-0.022796246984109494,-0.022796246984109494,0.0,0.8713265050306701,-0.17968745075723058
2016-08-23,0.004452701652999804,0.004452701652999804,0.0,0.8752062619999227,-0.17603484371324085
2016-08-24,-0.002939074020100988,-0.002939074020100988,0.0,0.872633966013049,-0.17845653829755181
2016-08-25,-0.012183405924927648,-0.012183405924927648,0.0,0.8620023121812326,-0.18846573577644288
2016-08-26,0.013923401228943847,0.013923401228943847,0.0,0.8740043162340091,-0.17716641860462268
2016-08-29,-0.0019387594114060544,-0.0019387594114060544,0.0,0.8723098321403009,-0.17876169495457395
2016-08-30,0.020072675842178842,0.020072675842178842,0.0,0.8898194246347985,-0.1622772446682168
2016-08-31,0.00794049098099289,0.00794049098099289,0.0,0.8968850277508232,-0.15562531468493235
2016-09-01,0.000490928764339437,0.000490928764339437,0.0,0.8973253344092516,-0.15521078686403111
2016-09-02,0.006071336682096083,0.006071336682096083,0.0,0.9027732986278246,-0.15008178712567954
2016-09-05,-0.0013747134293559996,-0.0013747134293559996,0.0,0.9015322440505369,-0.15125018110677213
2016-09-06,-0.009030602828954947,-0.009030602828954947,0.0,0.89339086441702,-0.1589149036223444
2016-09-07,0.00984022198643499,0.00984022198643499,0.0,0.9021820288435366,-0.15063843956450607
2016-09-08,0.009411342109558761,0.009411342109558761,0.0,0.9106727725620789,-0.142644807344539
2016-09-09,-0.018538282796390193,-0.018538282796390193,0.0,0.8937904631693503,-0.1585387003629396
2016-09-12,-0.011614769374659557,-0.011614769374659557,0.0,0.8834092930703682,-0.1683120792959253
2016-09-13,-0.00892009475667297,-0.00892009475667297,0.0,0.875529198467255,-0.175730814356586
2016-09-14,-0.00587081960054329,-0.00587081960054329,0.0,0.8703891244880455,-0.1805699500477852
2016-09-15,0.00811141859712723,0.00811141859712723,0.0,0.8774492150191551,-0.17392320990155796
2016-09-16,0.0014420159674125232,0.0014420159674125232,0.0,0.8787145107978062,-0.17273199397992722
2016-09-20,0.017606051105476476,0.017606051105476476,0.0,0.8941852033820361,-0.1581670711880122
2016-09-21,-0.010731365413189326,-0.010731365413189326,0.0,0.8845893752174765,-0.16720108796394906
2016-09-23,-0.009560750920394205,-0.009560750920394205,0.0,0.876132036534195,-0.175163270928701
2016-09-26,0.004284945674430253,0.004284945674430253,0.0,0.879886214714372,-0.1716288903543557
2016-09-27,-0.00872894761367686,-0.00872894761367686,0.0,0.8722057340401339,-0.17885969837513582
2016-09-28,0.005195428275708068,0.005195428275708068,0.0,0.8767372163730007,-0.17459352283375063
2016-09-29,-0.014155898525924285,-0.014155898525924285,0.0,0.8643262133041233,-0.1862778931671566
2016-09-30,0.004852646980140512,0.004852646980140512,0.0,0.8685204832929697,-0.1823291870427607
2016-10-03,0.003417063865941528,0.003417063865941528,0.0,0.8714882732532601,-0.17953515365356965
2016-10-04,0.0029164022305966605,0.0029164022305966605,0.0,0.8740298835973148,-0.17714234814555863
2016-10-05,0.0021850019266195235,0.0021850019266195235,0.0,0.8759396405768981,-0.175344402590923
2016-10-06,-0.0021655120537438254,-0.0021655120537438254,0.0,0.8740427827268769,-0.17713020422729953
2016-10-07,0.0070125658360551514,0.0070125658360551514,0.0,0.8801720652842779,-0.1713597756099422
2016-10-11,-0.013889874436736683,-0.013889874436736683,0.0,0.867946585814756,-0.18286948427994953
2016-10-12,0.0011196978081764756,0.0011196978081764756,0.0,0.868918423704507,-0.18195454503250375
2016-10-13,-0.0010731770152863872,-0.0010731770152863872,0.0,0.8679859204240284,-0.18283245261223435
2016-10-14,0.003370993296695668,0.003370993296695668,0.0,0.8709118951434041,-0.18007778628771298
2016-10-17,0.006194940683599961,0.006194940683599961,0.0,0.8763071426744591,-0.1749984168085994
2016-10-18,-0.004265771060030292,-0.004265771060030292,0.0,0.8725690170255405,-0.17851768468665652
2016-10-19,0.010759825506079554,0.010759825506079554,0.0,0.8819577073907465,-0.1696786783175548
2016-10-20,-0.0014559145307496447,-0.0014559145307496447,0.0,0.8806736523490497,-0.17088755519498355
2016-10-21,0.0032106923039939813,0.0032106923039939813,0.0,0.8835012244669771,-0.16822553024930242
2016-10-24,0.006167043297304652,0.006167043297304652,0.0,0.8889498147714866,-0.1630959410807572
2016-10-25,0.0012135029224852444,0.0012135029224852444,0.0,0.8900285579696546,-0.1620803555594189
2016-10-26,-0.003678706139001671,-0.003678706139001671,0.0,0.8867544044495649,-0.1651628156994125
2016-10-27,0.013653523392788023,0.013653523392788023,0.0,0.8988617264543747,-0.1537643466743953
2016-10-28,-0.005774352436646843,-0.005774352436646843,0.0,0.8936713820540143,-0.1586508095811534
2016-10-31,-0.0012030316640478395,-0.0012030316640478395,0.0,0.8925962670841499,-0.1596629792977483
2016-11-01,-0.02105671841247575,-0.02105671841247575,0.0,0.873801118832132,-0.17735771931425448
2016-11-02,-0.012911570777511896,-0.012911570777511896,0.0,0.8625189738408617,-0.18797932334590228
2016-11-04,0.01010986239715312,0.01010986239715312,0.0,0.8712389219813266,-0.17976990604128618
2016-11-07,0.0004133417367763935,0.0004133417367763935,0.0,0.8715990413904856,-0.179430870709693
2016-11-08,-0.04838766049230375,-0.04838766049230375,0.0,0.8294244028902654,-0.2191362911482576
2016-11-09,0.030952046659828893,0.030952046659828893,0.0,0.8550967857093257,-0.19496696119691137
2016-11-10,0.016723912755856732,0.016723912755856732,0.0,0.869397349751342,-0.18150365889038633
2016-11-11,0.022447510548630294,0.022447510548630294,0.0,0.8889131559308365,-0.1631304536393129
2016-11-14,0.001071379414434829,0.001071379414434829,0.0,0.8898655191873212,-0.16223384883477454
2016-11-15,0.01847332825978845,0.01847332825978845,0.0,0.9063042970303355,-0.1467575197193599
2016-11-16,-0.009179563953554121,-0.009179563953554121,0.0,0.8979848187743646,-0.1545899136349852
2016-11-17,0.005414377503353978,0.005414377503353978,0.0,0.9028468475754899,-0.15001254428226196
2016-11-18,0.014726581002257046,0.014726581002257046,0.0,0.9161426948089427,-0.13749513516473233
2016-11-21,0.0003856351844990821,0.0003856351844990821,0.0,0.9164959916660829,-0.13716252294205022
2016-11-22,0.00951325155906506,0.00951325155906506,0.0,0.9252148485876771,-0.1289541329682089
2016-11-24,0.005246587947746162,0.005246587947746162,0.0,0.9300690696613529,-0.12438411422030593
2016-11-25,-0.0049027388910291925,-0.0049027388910291925,0.0,0.9255091838621808,-0.12867703027712107
2016-11-28,-0.004748413456109043,-0.004748413456109043,0.0,0.9211144835997772,-0.13281443199117005
2016-11-29,0.0036746533525848684,0.0036746533525848684,0.0,0.9244992600250517,-0.1296278256363731
2016-11-30,0.018487871429204963,0.018487871429204963,0.0,0.9415912834807899,-0.11353649678118083
2016-12-01,0.006100543320535165,0.006100543320535165,0.0,0.9473355018959029,-0.10812858777772094
2016-12-02,-0.0011122574350511177,-0.0011122574350511177,0.0,0.9462818209404312,-0.10912057838707478
2016-12-05,0.02069743375048858,0.02069743375048858,0.0,0.9658674262386375,-0.09068166057856764
2016-12-06,0.019213642619963677,0.019213642619963677,0.0,0.9844252577846507,-0.07321034297714557
2016-12-07,0.024215221309737394,0.024215221309737394,0.0,1.0082633332648012,-0.05076792632476157
2016-12-08,0.008410061764105772,0.008410061764105772,0.0,1.0167428901720414,-0.04278482595668254
2016-12-09,-0.006533520949392165,-0.006533520949392165,0.0,1.0100999791989569,-0.049038811349370603
2016-12-12,-0.000779531849839914,-0.000779531849839914,0.0,1.0093125740936486,-0.04978011588388542
2016-12-13,0.004197607210407921,0.004197607210407921,0.0,1.0135492718322194,-0.045791466046846696
2016-12-14,-0.0031129394504869545,-0.0031129394504869545,0.0,1.0103941543189205,-0.04876185943618083
2016-12-15,0.006456983368420435,0.006456983368420435,0.0,1.016918252568907,-0.04261973058315305
2016-12-16,-0.00033154281817103455,-0.00033154281817103455,0.0,1.016581100625601,-0.04293714313573682
2016-12-19,-0.0002208573005688814,-0.0002208573005688814,0.0,1.0163565812679074,-0.043148517454778545
2016-12-20,-0.006537940998598503,-0.006537940998598503,0.0,1.0097117019060406,-0.049404355992080595
2016-12-21,0.0008292606121078447,0.0008292606121078447,0.0,1.0105490160500157,-0.048616064466463604
2016-12-22,0.0023658430972735437,0.0023658430972735437,0.0,1.0129398164640941,-0.046365239349724696
2016-12-26,0.00035767394283217277,0.00035767394283217277,0.0,1.0133021186421005,-0.046024149044861073
2016-12-27,0.0030769241925612174,0.0030769241925612174,0.0,1.016419972445324,-0.043088837669937985
2016-12-28,-0.019296437684299252,-0.019296437684299252,0.0,0.9968066877859557,-0.06155381428325035
2016-12-29,0.0017320135092578784,0.0017320135092578784,0.0,0.9985331704353195,-0.05992841281187744
2016-12-30,0.014892493485293583,0.014892493485293583,0.0,1.0134038191708772,-0.045928402823968706
2017-01-04,6.574135745191664e-05,6.574135745191664e-05,0.0,1.0134704417135965,-0.045865680862063996
2017-01-05,0.001985566892958906,0.001985566892958906,0.0,1.0154827550696555,-0.043971183346547704
2017-01-06,0.0022962650729553115,0.0022962650729553115,0.0,1.0178145726523102,-0.04177588776612773
2017-01-10,-0.002549183542186738,-0.002549183542186738,0.0,1.0152199764947072,-0.044218576902760764
2017-01-11,-0.011042133521410835,-0.011042133521410835,0.0,1.004009781960649,-0.05477244299388451
2017-01-12,0.0037519519807590338,0.0037519519807590338,0.0,1.0077767784507776,-0.05122599458910759
2017-01-13,-0.008373433126021103,-0.008373433126021103,0.0,0.999338226990463,-0.05917049027512289
2017-01-16,-0.010109234949144202,-0.010109234949144202,0.0,0.9892356820601553,-0.06868155683601973
2017-01-17,0.0013904525772260423,0.0013904525772260423,0.0,0.99061116736376,-0.0673866027065041
2017-01-18,0.004992575952997975,0.004992575952997975,0.0,0.9955568688567117,-0.06273045948573275
2017-01-19,0.007748923341728296,0.007748923341728296,0.0,1.0032713627158134,-0.055467629665750695
2017-01-20,-0.009079755633367178,-0.009079755633367178,0.0,0.9941619039083985,-0.06404375277619079
2017-01-23,0.00011395123600059216,0.00011395123600059216,0.0,0.9942751898861337,-0.06393709940497705
2017-01-24,0.014430990291793299,0.014430990291793299,0.0,1.0086235654987517,-0.05042878477398216
2017-01-25,0.021188610420379807,0.021188610420379807,0.0,1.029994897288919,-0.030308690228151636
2017-01-26,-0.006790431617762313,-0.006790431617762313,0.0,1.0230007873722344,-0.036893312757495744
2017-01-27,-0.00019675409272052434,-0.00019675409272052434,0.0,1.0227995077804626,-0.037082807939937235
2017-01-30,-0.015151622883844789,-0.015151622883844789,0.0,1.007302435352791,-0.05167256610240201
2017-01-31,0.003938185906645004,0.003938185906645004,0.0,1.0112693796074266,-0.0479378763673417
2017-02-01,-0.016014986460989283,-0.016014986460989283,0.0,0.9950739141846006,-0.06318513838733941
2017-02-02,0.004456773447421018,0.004456773447421018,0.0,0.9995087331835598,-0.05900996678695469
2017-02-03,-0.0011813662085571977,-0.0011813662085571977,0.0,0.9983279473410189,-0.06012162061478177
2017-02-06,-0.004299776148302537,-0.004299776148302537,0.0,0.9940353606448582,-0.06416288725276753
2017-02-07,0.010091442417965777,0.010091442417965777,0.0,1.0040666112482275,-0.05471894091688356
2017-02-08,-0.011516738392218,-0.011516738392218,0.0,0.9925030387581208,-0.06560549558146256
2017-02-09,0.025167333957478957,0.025167333957478957,0.0,1.017481694188359,-0.04208927704072829
2017-02-10,0.006673733277733577,0.006673733277733577,0.0,1.0242720956303486,-0.035696436371817186
2017-02-13,-0.008320813186721579,-0.008320813186721579,0.0,1.0157493188702367,-0.04372022618005722
2017-02-14,0.010053281841723065,0.010053281841723065,0.0,1.0259609330533774,-0.03410647609430606
2017-02-15,0.0018932521651281572,0.0018932521651281572,0.0,1.0279033358112177,-0.032277796088888255
2017-02-16,-0.004936809105952233,-0.004936809105952233,0.0,1.0228287732629462,-0.03705525587718883
2017-02-17,0.0010043608555609397,0.0010043608555609397,0.0,1.023856062444753,-0.03608811187012362
2017-02-20,0.009630952666728828,0.009630952666728828,0.0,1.0337167717197018,-0.02680472210064766
2017-02-21,-0.0005758372630128341,-0.0005758372630128341,0.0,1.0331215190831442,-0.027365124205850244
2017-02-22,-0.003446091745856245,-0.003446091745856245,0.0,1.0295612875437654,-0.030716913223056252
2017-02-23,-0.005046978581637453,-0.005046978581637453,0.0,1.0243651137770489,-0.03560886420156306
2017-02-24,-0.010016657643953618,-0.010016657643953618,0.0,1.0141043991299346,-0.04526884004371956
2017-02-27,-0.001672852603407893,-0.001672852603407893,0.0,1.0124079519457228,-0.04686596455020697
2017-02-28,0.007506202615531295,0.007506202615531295,0.0,1.0200072911626024,-0.039711547360361865
2017-03-01,0.005336338034755218,0.005336338034755218,0.0,1.025450394866161,-0.034587123566204636
2017-03-02,-0.0019821293143083055,-0.0019821293143083055,0.0,1.0234178195781278,-0.03650069672899481
2017-03-03,-0.0033298197221618246,-0.0033298197221618246,0.0,1.0200100227384847,-0.03970897571131582
2017-03-06,0.0009884754592919742,0.0009884754592919742,0.0,1.0210182776141936,-0.03875975160002798
2017-03-07,-0.0035656192944540552,-0.0035656192944540552,0.0,1.0173777151435421,-0.042187168376328854
2017-03-08,0.008898467501831025,0.008898467501831025,0.0,1.0264308176788342,-0.03366410202128878
2017-03-09,0.010213261462460857,0.010213261462460857,0.0,1.0369140239929155,-0.0237946608346703
2017-03-10,-0.0039832243356521845,-0.0039832243356521845,0.0,1.0327837628185679,-0.027683105698227295
2017-03-13,-0.0005353005093567019,-0.0005353005093567019,0.0,1.0322309131442757,-0.02820358742700313
2017-03-14,-0.00016724185836260486,-0.00016724185836260486,0.0,1.0320582809281023,-0.028366112464991877
2017-03-15,-0.0017650253268471877,-0.0017650253268471877,0.0,1.0302366719234817,-0.030081070884914296
